Year,Id,Predicted.Values
2014,01053103,Retained
2015,01053490,Retained
2015,01053498,Retained
2014,01053619,Retained
2015,01054163,Retained
2015,01054184,Retained
2014,01054336,Retained
2014,01054480,Retained
2015,01055037,Retained
2014,01055110,Retained
2014,01055297,Retained
2015,01055634,Retained
2014,01055833,Retained
2014,01055866,Retained
2014,02000061,Retained
2015,02000088,Retained
2013,02000102,Retained
2015,02000332,Retained
2013,02000512,Retained
2013,02000530,Retained
2015,02000541,Retained
2015,02000547,Retained
2015,02000672,Retained
2014,02000703,Retained
2014,02000799,Retained
2015,02000960,Retained
2014,02001032,Retained
2015,02001169,Retained
2014,02001316,Retained
2014,02001383,Retained
2014,02001543,Retained
2014,02001623,Lost
2015,02001661,Retained
2014,02001758,Retained
2015,02002127,Retained
2014,02002161,Retained
2015,02002304,Retained
2015,02002583,Retained
2015,02003243,Retained
2015,02003348,Retained
2014,02003353,Retained
2014,02003795,Retained
2015,02004017,Retained
2014,02004269,Retained
2015,02004334,Retained
2015,02004375,Retained
2014,02004428,Retained
2015,02004522,Retained
2015,02004696,Retained
2015,02004879,Retained
2015,02004904,Retained
2015,02005433,Retained
2014,02005579,Retained
2014,02005817,Retained
2014,02005949,Retained
2014,02006080,Retained
2015,02006489,Retained
2014,02007047,Retained
2015,02007114,Retained
2014,02007300,Retained
2015,02007329,Retained
2015,02007531,Retained
2015,02007730,Retained
2015,02008564,Retained
2014,02008580,Retained
2014,02008716,Retained
2015,02008977,Retained
2015,02008980,Retained
2015,02009061,Retained
2015,02009189,Retained
2015,02010003,Retained
2015,02010109,Retained
2014,02010175,Retained
2015,02010239,Retained
2014,02010440,Retained
2015,02010547,Retained
2015,02010602,Retained
2015,02010663,Retained
2014,02010947,Retained
2015,02010959,Retained
2013,02011023,Retained
2015,02011203,Retained
2015,02011263,Retained
2015,02011373,Retained
2015,02011417,Retained
2015,02011602,Retained
2015,02011824,Retained
2014,02011911,Retained
2015,02011953,Retained
2015,02012061,Retained
2014,02012276,Retained
2015,02012410,Retained
2015,02012489,Retained
2015,02012600,Retained
2015,02012676,Retained
2015,02012761,Retained
2014,02012833,Retained
2015,02012876,Retained
2013,02012937,Retained
2013,02013067,Lost
2015,02013242,Retained
2012,02013380,Lost
2014,02013867,Retained
2015,02013945,Retained
2015,02013956,Retained
2014,02014049,Retained
2014,02014262,Retained
2014,02014467,Retained
2014,02014535,Retained
2015,02014671,Retained
2015,02014709,Retained
2014,02014880,Retained
2013,02014887,Lost
2015,02014937,Retained
2014,02015065,Retained
2014,02015150,Retained
2015,02015878,Retained
2015,02016173,Retained
2014,02016231,Retained
2015,02016279,Retained
2015,02016352,Retained
2015,02016498,Retained
2014,02016680,Retained
2014,02016889,Retained
2013,02016901,Retained
2015,02016952,Retained
2015,02017128,Retained
2014,02017169,Retained
2015,02017174,Retained
2015,02017294,Retained
2013,02017360,Retained
2014,02017540,Retained
2015,02017750,Retained
2015,02017868,Retained
2014,02017941,Retained
2014,02018070,Retained
2015,02018126,Retained
2015,02018233,Retained
2014,02018259,Retained
2013,02018524,Retained
2015,02018654,Retained
2015,02019002,Retained
2015,02019086,Retained
2015,02019181,Retained
2015,02019269,Retained
2015,02019454,Retained
2015,02019746,Retained
2015,02019870,Retained
2015,02019954,Retained
2014,02020002,Lost
2015,02020071,Retained
2014,02020168,Retained
2015,02020341,Retained
2015,02020450,Retained
2014,02020468,Retained
2014,02020623,Retained
2014,02020661,Retained
2014,02021622,Retained
2014,02021653,Retained
2014,02021830,Retained
2015,02021934,Retained
2015,02022076,Retained
2015,02022178,Retained
2015,02022295,Retained
2015,02022406,Retained
2015,02022458,Retained
2015,02022917,Retained
2015,02023089,Retained
2015,02023205,Retained
2014,02023312,Retained
2015,02023652,Retained
2015,02023691,Retained
2014,02023889,Retained
2015,02023892,Retained
2015,02023910,Retained
2015,02023977,Retained
2015,02024007,Retained
2015,02024009,Retained
2015,02024096,Retained
2015,02024217,Retained
2015,02024242,Retained
2014,02024367,Retained
2013,02024526,Lost
2015,02024543,Retained
2015,02024580,Retained
2015,02024594,Retained
2014,02024657,Retained
2015,02024707,Retained
2015,02025100,Retained
2015,02025104,Retained
2015,02025256,Retained
2015,02025294,Retained
2015,02025410,Retained
2015,02025589,Retained
2015,02025795,Retained
2015,02025918,Retained
2015,02026051,Retained
2014,02026509,Retained
2014,02026509,Retained
2015,02026685,Retained
2014,02026911,Lost
2015,02027291,Retained
2014,02027315,Retained
2014,02027337,Retained
2015,02027495,Retained
2015,02027605,Retained
2015,02027609,Retained
2015,02027665,Retained
2015,02027674,Retained
2015,02027772,Retained
2014,02027896,Retained
2015,02028002,Retained
2015,02028020,Retained
2015,02028112,Retained
2014,02028136,Retained
2015,02028466,Retained
2015,02028605,Retained
2015,02028663,Retained
2015,02028932,Retained
2015,02029047,Retained
2012,02029274,Retained
2015,02029536,Retained
2015,02029551,Retained
2015,02030215,Retained
2013,02030217,Retained
2014,02030217,Retained
2015,02030220,Retained
2015,02030309,Retained
2014,02030502,Retained
2015,02030526,Retained
2015,02030539,Retained
2015,02030976,Retained
2014,02030999,Retained
2014,02031040,Retained
2015,02031717,Retained
2015,02031724,Retained
2014,02031916,Retained
2015,02031931,Retained
2014,02032076,Retained
2014,02032284,Retained
2015,02032317,Retained
2015,02032588,Retained
2015,02032730,Retained
2015,02032909,Retained
2015,02032961,Retained
2014,02032974,Retained
2014,02033094,Retained
2014,02033139,Retained
2015,02033149,Retained
2014,02033253,Retained
2014,02033299,Retained
2015,02033299,Retained
2014,02033756,Retained
2015,02033770,Retained
2014,02033841,Retained
2015,02033954,Retained
2015,02034154,Retained
2015,02034340,Retained
2014,02034377,Retained
2015,02034458,Retained
2015,02034636,Retained
2014,02034971,Retained
2015,02035040,Retained
2014,02035073,Retained
2014,02035142,Retained
2015,02035266,Retained
2015,02035553,Retained
2014,02036329,Retained
2013,02036464,Retained
2015,02036547,Retained
2015,02036592,Retained
2015,02036712,Retained
2014,02036736,Retained
2015,02036817,Retained
2015,02036975,Retained
2015,02037004,Retained
2015,02037408,Retained
2013,02037420,Lost
2015,02037705,Retained
2015,02037982,Retained
2015,02038082,Retained
2015,02038407,Retained
2014,02038492,Lost
2014,02038549,Retained
2015,02038580,Retained
2014,02038936,Retained
2015,02039488,Retained
2015,02039541,Retained
2014,02039765,Retained
2015,02039869,Retained
2014,02039995,Retained
2015,02040426,Retained
2015,02040470,Retained
2015,02040613,Retained
2014,02040629,Retained
2015,02040716,Retained
2015,02040882,Retained
2015,02041217,Retained
2014,02041351,Retained
2014,02041500,Retained
2015,02041506,Retained
2015,02041737,Retained
2015,02041749,Retained
2015,02041786,Retained
2014,02042249,Retained
2015,02042294,Retained
2015,02042912,Retained
2014,02043008,Retained
2014,02043029,Retained
2015,02043155,Retained
2015,02043163,Retained
2014,02043331,Retained
2015,02043457,Retained
2015,02043518,Retained
2015,02043570,Retained
2015,02043661,Retained
2015,02043782,Retained
2015,02043848,Retained
2014,02043978,Retained
2014,02044003,Retained
2014,02044015,Retained
2014,02044020,Retained
2015,02044148,Retained
2014,02044153,Retained
2015,02044162,Retained
2015,02044227,Retained
2014,02044349,Retained
2014,02044372,Retained
2015,02044416,Retained
2015,02044769,Retained
2015,02044809,Retained
2015,02044840,Retained
2014,02044856,Retained
2015,02044908,Retained
2015,02044951,Retained
2013,02044977,Retained
2015,02045013,Retained
2014,02045015,Retained
2015,02045023,Retained
2015,02045057,Retained
2015,02045089,Retained
2015,02045271,Retained
2015,02045368,Retained
2015,02045617,Retained
2013,02045682,Retained
2015,02045777,Retained
2015,02045866,Retained
2014,02045868,Retained
2015,02045885,Retained
2014,02045930,Retained
2014,02045949,Retained
2014,02046034,Retained
2015,02046052,Retained
2014,02046346,Retained
2015,02046422,Retained
2015,02046614,Retained
2015,02046624,Retained
2015,02046644,Retained
2014,02046672,Retained
2015,02047057,Retained
2015,02047072,Retained
2015,02047254,Retained
2014,02047256,Retained
2015,02047346,Retained
2015,02047552,Retained
2015,02047862,Retained
2014,02047974,Retained
2015,02048083,Retained
2015,02048505,Retained
2015,02048681,Retained
2015,02048699,Retained
2014,02048971,Retained
2015,02049100,Retained
2015,02049240,Retained
2015,02049427,Retained
2013,02049531,Retained
2014,02049598,Retained
2014,02049727,Retained
2014,02049843,Retained
2015,02050091,Retained
2014,02050127,Retained
2015,02050368,Retained
2014,02050395,Retained
2015,02050473,Retained
2015,02050582,Retained
2015,02050608,Retained
2015,02050697,Retained
2014,02050750,Retained
2015,02051213,Retained
2015,02051479,Retained
2015,02051529,Retained
2015,02051765,Retained
2015,02051939,Retained
2014,02052005,Retained
2015,02052048,Retained
2014,02052164,Retained
2014,02052495,Retained
2014,02052619,Retained
2015,02052766,Retained
2015,02052928,Retained
2014,02052991,Retained
2014,02053023,Retained
2015,02053184,Retained
2015,02053221,Retained
2015,02053349,Retained
2015,02053479,Retained
2014,02053547,Retained
2014,02053580,Retained
2015,02053650,Retained
2014,02053672,Retained
2015,02053746,Retained
2014,02053908,Retained
2014,02054035,Retained
2015,02054035,Retained
2015,02054067,Retained
2015,02054123,Retained
2014,02054130,Retained
2015,02054190,Retained
2014,02054271,Retained
2014,02054384,Retained
2013,02054411,Lost
2015,02054437,Retained
2015,02054458,Retained
2015,02054524,Retained
2015,02054597,Retained
2014,02054644,Retained
2015,02054657,Retained
2014,02054666,Retained
2014,02054813,Retained
2014,02055089,Retained
2015,02055450,Retained
2015,02055824,Retained
2014,02055854,Retained
2014,02055907,Retained
2014,02056015,Retained
2015,02056100,Retained
2014,02056165,Lost
2015,02056427,Retained
2015,02056468,Retained
2015,02056487,Retained
2015,02056626,Retained
2015,02056771,Retained
2015,02056868,Retained
2014,02056947,Retained
2014,02056967,Retained
2014,02057605,Retained
2015,02057778,Retained
2015,02057804,Retained
2015,02057862,Retained
2014,02058086,Retained
2014,02058183,Retained
2015,02058235,Retained
2015,02058349,Retained
2015,02058509,Retained
2014,02058567,Retained
2015,02058656,Retained
2015,02058782,Retained
2015,02059025,Retained
2014,02059299,Retained
2015,02059341,Retained
2015,02059511,Retained
2015,02059697,Retained
2015,02060285,Retained
2015,02060415,Retained
2015,02060463,Retained
2014,02060470,Retained
2015,02060753,Retained
2015,02060773,Retained
2015,02060797,Retained
2015,02060933,Retained
2014,02060983,Retained
2015,02061102,Retained
2015,02061223,Retained
2013,02061254,Lost
2015,02061260,Retained
2014,02061338,Retained
2015,02061345,Retained
2015,02061468,Retained
2014,02061475,Retained
2014,02061494,Retained
2013,02061663,Lost
2015,02061760,Retained
2015,02061795,Retained
2015,02061846,Retained
2015,02061847,Retained
2015,02061869,Retained
2014,02061873,Retained
2014,02062018,Retained
2015,02062098,Retained
2014,02062201,Retained
2015,02062272,Retained
2014,02062302,Retained
2015,02062308,Retained
2015,02062852,Retained
2015,02062931,Retained
2014,02063049,Retained
2015,02063129,Retained
2014,02063254,Retained
2015,02063299,Retained
2015,02063723,Retained
2015,02063752,Retained
2014,02063776,Retained
2015,02063904,Retained
2013,02064055,Retained
2014,02064230,Retained
2015,02064411,Retained
2014,02064550,Retained
2014,02064722,Retained
2015,02064888,Retained
2015,02064931,Retained
2014,02064993,Retained
2014,02065408,Retained
2015,02065580,Retained
2014,02065611,Retained
2015,02065665,Retained
2015,02065760,Retained
2014,02065777,Retained
2015,02065963,Retained
2015,02066001,Retained
2014,02066040,Retained
2014,02066599,Retained
2014,02067009,Retained
2014,02067128,Retained
2015,02067188,Retained
2015,02067549,Retained
2014,02067696,Retained
2015,02067951,Retained
2015,02069134,Retained
2014,02069156,Retained
2014,02069673,Retained
2015,02069825,Retained
2015,02070452,Retained
2015,02070593,Retained
2015,02070806,Retained
2014,02071117,Retained
2015,02071260,Retained
2015,02071681,Retained
2015,02071718,Retained
2015,02071800,Retained
2015,02071889,Retained
2014,02072035,Retained
2015,02072149,Retained
2015,02072216,Retained
2014,02072299,Retained
2015,02072508,Retained
2015,02072654,Retained
2014,02072974,Retained
2014,02072998,Retained
2015,02073680,Retained
2014,02073810,Retained
2014,02073811,Retained
2015,02073834,Retained
2015,02073893,Retained
2014,02073977,Retained
2014,02074048,Retained
2014,02074093,Retained
2014,02074097,Retained
2015,02074334,Retained
2015,02074394,Retained
2015,02074534,Retained
2013,02074609,Retained
2014,02074728,Retained
2015,02074728,Retained
2015,02074741,Retained
2015,02074763,Retained
2014,02075032,Retained
2014,02075078,Retained
2014,02075130,Retained
2014,02075177,Retained
2015,02075344,Retained
2015,02075567,Retained
2015,02075581,Retained
2015,02075642,Retained
2015,02075659,Retained
2015,02075710,Retained
2014,02075711,Retained
2013,02075713,Retained
2014,02075931,Retained
2014,02075947,Retained
2014,02075969,Retained
2015,02076164,Retained
2015,02076168,Retained
2015,02076169,Retained
2014,02076460,Retained
2015,02076564,Retained
2014,02076626,Retained
2015,02076673,Retained
2014,02077065,Retained
2015,02077242,Retained
2015,02077450,Retained
2015,02077466,Retained
2015,02077493,Retained
2015,02077619,Retained
2013,02077771,Lost
2015,02077962,Retained
2015,02078024,Retained
2014,02078198,Retained
2015,02078265,Retained
2015,02078367,Retained
2015,02078397,Retained
2015,02078406,Retained
2015,02078447,Retained
2015,02078525,Retained
2015,02078572,Retained
2015,02078575,Retained
2014,02078647,Retained
2014,02078847,Retained
2014,02078898,Retained
2015,02078925,Retained
2015,02078940,Retained
2015,02078948,Retained
2015,02078956,Retained
2014,02079075,Retained
2015,02079135,Retained
2015,02079233,Retained
2015,02079338,Retained
2014,02079717,Retained
2015,02079836,Retained
2014,02080055,Retained
2015,02080078,Retained
2015,02080127,Retained
2014,02080274,Retained
2014,02080360,Retained
2015,02080514,Retained
2015,02080631,Retained
2015,02080794,Retained
2014,02080947,Retained
2015,02080991,Retained
2015,02080991,Retained
2014,02081080,Retained
2015,02081211,Retained
2013,02081222,Retained
2015,02081317,Retained
2015,02081385,Retained
2015,02081389,Retained
2015,02081543,Retained
2014,02081652,Retained
2014,02081745,Retained
2014,02081795,Retained
2015,02081910,Retained
2014,02081993,Retained
2015,02081995,Retained
2015,02082007,Retained
2015,02082054,Retained
2015,02082077,Retained
2015,02082259,Retained
2012,02082267,Retained
2015,02082280,Retained
2015,02082319,Retained
2015,02082374,Retained
2015,02082389,Retained
2015,02082484,Retained
2013,02082553,Lost
2014,02082657,Retained
2014,02082904,Retained
2014,02083089,Retained
2015,02083331,Retained
2015,02083438,Retained
2014,02083529,Retained
2015,02083529,Retained
2015,02083883,Retained
2014,02083961,Retained
2015,02083973,Retained
2015,02084010,Retained
2015,02084170,Retained
2015,02084471,Retained
2015,02084552,Retained
2014,02084553,Retained
2015,02084569,Retained
2014,02084588,Retained
2015,02084889,Retained
2015,02085026,Retained
2015,02085270,Retained
2015,02085274,Retained
2015,02085299,Retained
2015,02085335,Retained
2014,02085479,Retained
2014,02085856,Retained
2015,02086201,Retained
2015,02086324,Retained
2015,02086498,Retained
2014,02086599,Retained
2015,02086683,Retained
2014,02086722,Retained
2014,02086724,Retained
2015,02086845,Retained
2015,02086928,Retained
2013,02086949,Retained
2015,02086953,Retained
2015,02087486,Retained
2012,02087531,Retained
2014,02087581,Retained
2013,02087681,Lost
2015,02087688,Retained
2014,02087779,Retained
2012,02087833,Lost
2015,02087843,Retained
2015,02088080,Retained
2015,02088165,Retained
